id	left	target	right	lemma
bike/n/wlp_nz_b01/13930922	for his head . This will be attached with titanium and just the word ' titanium ' has made Tony 's spirits lift . If he could not have a	bike	made of the product he actually gets body bits made of it ! He is most happy about that . <p> He is second on the list of operations for	bike
bike/n/wlp_nz_b01/21924226	It was an absolutely gorgeous day last Thursday , and since it was my last day of freedom before starting my new job , I decided to go for a	bike	ride around the Southern Suburbs where I live and photograph some of my favorite sights to share with you . <p> Let 's start with the view from the deck	bike
bike/n/wlp_nz_b01/8858242	does the \" transport \" increase break down ? More travelling ( more air travel ) ? More energy intensive travelling ( cars instead of buses or trains .. or	bikes	) ? More food miles ? <p> I think they 're assuming trains run on electricity that is mostly from coal fired stations . You could probably argue forever if	bike
bike/n/wlp_nz_b01/1788029	offenders that are disqualified from driving who are still driving ? And so they are given an extra term of disqualification . <p> In the cyclist vs pedestrian scenario maybe	bikes	should have bells on @ @ @ @ @ @ @ @ @ @ has saved me from numerous potential collisions with pedestrians stepping out to cross the road .	bike
bike/n/wlp_nz_g02/11392399	their normal speed . <p> Anyone who can ride a unicycle well , would agree that a unicycle on the pavement is fundamentally safe , much more so than a	bike	. <p> Stone- given that you seem to dislike cyclists on the road so much ( a position which I personally disagree with ) , would n't you find it	bike
bike/n/wlp_nz_g02/13708682	pretty uneventful . The bike course consisted of lots of rolling little hills but nothing too steep . There was a nice little push on the first half of the	bike	from the wind but of course that meant a headwind on the way back . I got passed by one guy in my Age Group around mile 4 and he	bike
bike/n/wlp_nz_g01/15308679	paddle boats and row boats on Avon River come visit the ANTIGUA BOATSHEDS at 2 Cambridge Terrace just down from the museum and opposite the hospital . They also offer	bike	tours with a map of where iconic buildings of Christchurch once stood - a great way to see and @ @ @ @ @ @ @ @ @ @ so	bike
bike/n/wlp_nz_g02/27425	@ @ @ @ @ on the beaches , We shall fight them in the hills , We shall fight ##1714650 <p> YouBikeT is the world 's first cardiovascular exercise	bike	which has been specifically designed to be used on a bed . Being a multi purpose bike , it may also be floor mounted which can be used with or	bike
bike/n/wlp_nz_g01/15309681	in Wellington now ( not a quake related move ) but down in chch every month .. next trip next week : ) : ) <p> We took the guided	bike	tour in Christchurch last week - loved it and would highly recommend . We only had half a day to check out @ @ @ @ @ @ @ @	bike
bike/n/wlp_nz_g01/9451267	South Kensington <p> So here 's what you do : <p> Insert your credit card into the machine and register to rent a bike . It 'll cost 1 per	bike	for 24 hours and you are now validated . ( You can also register and get sent a little key in the mail to use on a more permanent basis	bike
bicycle/n/wlp_nz_g01/21991641	his ' readymades ' -- store-bought items he deprived of their usual function , the first of which was his Bicycle Wheel of 1913 , in which he attached a	bicycle	wheel to a stool in his studio as a totally new kind of sculpture , " says Ms Barton . <p> Duchamp began his career in Paris , moving to	bicycle
bike/n/wlp_nz_g02/2388688	stuck in a corner of the garage . Once you 've got to comfort side of things covered , you want a cycle that will perform efficiently . If a	bike	takes more effort than necessary to get up a hill or is slower than your mates ' bikes you 'll very quickly become disenchanted with the sport . <p> The	bike
bike/n/wlp_nz_g03/4024559	, afterall . <p> I did have some rim problems , but that 's no big deal . See the specs page for more about that . <p> Overall the	bike	was very solid , and never felt like breaking , even with the rough roads I went over . @ @ @ @ @ @ @ @ @ @ heavy	bike
bike/n/wlp_nz_g03/2525622	chicken shit that goes with every chicken ? <p> By The Way Back To Work Be That Way Back to Wall Between the Wars British Traditional Wicca British Traditional Witchcraft	Bike	This Way Breaching the Web Born This Way Born to Win Bridge the World Books That Work @ @ @ @ @ @ @ @ @ @ Walls Big Time	bike
bicycle/n/wlp_nz_g01/17311921	group decided to clean up Tomahawk Lagoon this week as part of Conservation Week . The group picked up a trailer-load of rubbish , which included several tyres , a	bicycle	wheel , an oven rack and a lot of plastic and other refuse . <p> Milk bottle tops , fishing lines and forgotten crayfish pots - divers have found it	bicycle
bicycle/n/wlp_nz_g01/9690599	the Munitions Commission of @ @ @ @ @ @ @ @ @ @ in transport . The drawing above of the ' Kangaroo bicycle ' shows the first chain-driven	bicycle	with gearing . These bicycles were popular through the 1880s ##1744721 <h> Canterbury 's King James Bible <h> The Bible in English <p> The earliest efforts to translate the Bible	bicycle
bike/n/wlp_nz_g01/19425394	fun and very safe , even for kids . The bikes are strong and stable and the guides are adept at getting you quickly comfortable with their operation . The	bikes	are easy to master and you get to see the countryside from a whole new perspective . <h> Relax into Hot Pools <p> If you want a little steam and	bike
bike/n/wlp_nz_g03/20997508	model online from tools4work.co.nz for free . <p> Riders compete in five classes , racing a 50cc air-cooled engine or a a 39cc water-cooled engine , on standard or modified	bikes	, and also sidecars , with a range of weight classes . <p> The minibike grand prix was founded by Feilding High School in 1997 and this ##1791287 <h> Ellie	bike
bike/n/wlp_nz_g03/1439749	book to write . View all posts by Megan ? <p> Sarah and Zeph even feature in one of the Stop at Red videos ! They dusted off their road	bikes	to help with this campaign -- that 's how awesome and helpful they are ( although they probably wo n't appreciate me linking to the video of ##1718686 <h> What	bike
bike/n/wlp_nz_g02/4391207	before you get stuck into those beers ! <p> LGM Emerson 's Oatmeal Stout with dinner tonight ; two ticks for Libz tonmorrow morning . ' T was Boobs on	Bikes	earlier today ; lets put a few of those boobs ##1730942 <h> Wednesday , November 19 , 2008 <h> " We " did n't do it ! But we *can*	bike
bike/n/wlp_nz_g02/2388410	choosing the right size bike . <h> Torso and Arms <p> Torso and arm measurements are important @ @ @ @ @ @ @ @ @ @ you select a	bike	that is the right length for you . <p> To measure your torso , place a book between your legs again and measure from the top of its spine to	bike
bike/n/wlp_nz_g02/3400116	plug untill 12000 km - is thAT RIGHT ? i thought change the oil and spark plug every 6 months ? <h> Best Answer - Chosen by Voters <p> Your	bike	is running too rich . Most likely cause is your air filter is dirty especially if you have been riding in a dusty environment . Give your air-filter a clean	bike
bike/n/wlp_nz_g03/8104117	@ @ @ @ @ @ @ @ individual 's pointing that is definitely most certainly if your calls for buying shown in the a suggests goose topcoat riding a	bike	cover.near in the street bequeath obviously find out away any person regularly considering the fact that propensity for their own auto leading lighting into produce a perfect that is most	bike
bike/n/wlp_nz_g01/17331395	road to the finish at the Bannockburn Hotel . <p> 4 ) Tour de Wakatipu , March 30 , $75 . <p> This is one of the most enjoyable big	bike	events near Queenstown and one for the Queenstowner . <p> The race begins at Millbrook and leads on to the new Queenstown Trail and through Dalefield roads such as Speargrass	bike
bike/n/wlp_nz_g03/17742459	her to stay there and under no circumstances to move . My partner was on leave that day , got hold of him and told him he would have to	bike	into town to get her , he txt me half way there and said was n't sure he could get through as roads were awash , told him he had	bike
bike/n/wlp_nz_g02/7640539	a management trainee and , after completing a Modern Apprenticeship in Tourism , he was lucky enough to land the job of setting up and managing Skyline 's new Mountain	Bike	department . <p> " I want to help develop Queenstown as a bike destination in summer , the way it is promoted as a ski destination in winter . With	bike
bicycle/n/wlp_nz_g02/15602740	in red lights , @ @ @ @ @ @ @ @ @ @ . That 's how I 've stayed uninjured so far , after about 8000 kms of	bicycle	commuting in Dunedin . <p> This will continue to happen because far too many Kiwis are ' car culture ' dependent . I would also add that the roads here	bicycle
bike/n/wlp_nz_g03/13539623	debilitating one toe can be . <p> Its back to bread and butter training -- long and steady . Biking and running have been my main focus , with NZ	bike	nationals the target the first week of January . Its seriously tough training around Taupo , most of the rides and runs are hilly making a 100km ride hard work	bike
bike/n/wlp_nz_g02/2388732	than your mates ' bikes you 'll very quickly become disenchanted with the sport . <p> The sizing guidelines above will give you a head start when determining the right	bike	size for you , but qualified professional advice is your best guarantee that the bike you buy will be correctly sized . So , get down to your local cycle	bike
bike/n/wlp_ph_b01/13595132	a bad experience , so I never attempted to learn swimming . It is also for this same reason why I never learned to ride a bike ( very minor	bike	accident = forget about biking ) . <p> Last week , @ @ @ @ @ @ @ @ @ @ myself to try parasailing in Boracay . <p> My	bike
bike/n/wlp_ph_b01/2240697	about the particular car that you drive so that you can really master its use . <p> You could also want to try out Bike Games . In ways which	bikes	tend to be smaller ; therefore it is simpler to deal with . Well , this is n't true . The actual roads are also steep and the difficulties level	bike
bike/n/wlp_ph_b01/14131853	mean of transportation . <p> The stealthy bike is powered by 4.5kW electric engine and can reach a top speed of 50 miles per hour . In addition , the	bike	has pedals so that the rider could generate extra power . <p> The company says that pedal power is sent through a unique nine-speed sequential gearbox . The Stealth Bomber	bike
bike/n/wlp_ph_b01/9534584	video of riding in his area . The steepness and technicality of these mountain biking trails is insane . With very slow speed , trails-like descents on longer travel mountain	bikes	, Colin and his group of riding friends prove that not all extreme @ @ @ @ @ @ @ @ @ @ videos further prove the theory that we	bike
bicycle/n/wlp_ph_b01/12830426	enjoy some natural beauty . You 'll pass small Malay villages with wooden houses framed by palm trees , rice paddies , water buffaloes , and children pedalling their old	bicycles	on an errand . Aside from experiencing the local lifestyle , there is no shortage of things to do in Langkawi . <p> Some suggestions of What to do :	bicycle
bike/n/wlp_ph_b01/10850266	to any other rice I 've had really . Once I got to the top I sat down for 15 mins or so before hopping on the back of the	bike	and heading back to the guesthouse for a shower and a lie down , which was much needed . These 2 days spent looking at the different types of terrace	bike
bike/n/wlp_ph_b01/6141097	in order to make an informed decision . I have come across too many bikers who bought based on little or no thought or information and ended up with a	bike	they hated and in some cases gave up biking and blamed the bike shop for selling them that pile of s**t and ended up losing money when selling it because	bike
bicycle/n/wlp_ph_b01/5458758	, this classic reference book from one of the world 's foremost cheese experts will help ##3562888 <p> CHICAGO People with Parkinson 's disease benefit from exercise programs on stationary	bicycles	, with the greatest effect for those who pedal faster , according to a study presented today at the annual meeting of the Radiological Society of North America ( RSNA	bicycle
bike/n/wlp_ph_b01/7820082	of bicycle best suits your weekend activities , check out our basic guide to knowing your bike . <h> The Specifics <p> One of the most significant differences between mountain	bikes	and BMXs are the style of the frames and tyres . As mentioned briefly , mountain bikes are designed for an entirely different terrain than that of BMXs . The	bike
bicycle/n/wlp_ph_b01/7498666	@ @ @ @ @ @ @ @ , the capital of the Colombian province . <p> The Simn Bolvar international bridge can be crossed by foot , car or	bicycle	-- no documents are required and there are few inspections . On the Colombian side , small-scale vendors of gasoline , known as " pimpineros , " peddle the fuel	bicycle
bicycle/n/wlp_ph_b01/6704100	travel to the Philippines , Asia , and Europe . Get local experience and cultural immersion . Homestay or couchsurfing . Ride overland on a bus , motorcycle , or	bicycle	; or over waters on a ferry , or go surfing , snorkelling , diving . <h> Pages <h> Thursday , November 15 , 2012 <p> For the whole day	bicycle
bicycle/n/wlp_ph_b01/3119870	by moving hands up and down the levers powering the wheelchair , allowing them to easily work in different terrain . In addition , the wheelchair is made from basic	bicycle	parts allowing for easy maintenance and repair . <p> We had a chance to ask Benjamin Judge from the team some questions @ @ @ @ @ @ @ @	bicycle
bike/n/wlp_ph_b01/4119272	@ and the first half of the 4km ) . <p> The run felt good -- no doubt the cool weather helped . Running to T1 to pick up my	bike	, with the Sprint distance racers waiting to start in the foreground . <p> Clearly enjoying the SCTEX bike route ! <p> Rexona Run 21km Relay ( 10km run )	bike
bike/n/wlp_ph_b01/7921715	sheets and fancy laptop . Right away , I had to run out and copy my roommates keys , tear apart my room to find the spare key for my	bike	lock , and see about replacing my phone all without the benefit of cash , credit cards or a driver 's license . <p> I mostly got it done .	bike
bike/n/wlp_ph_b01/7029474	thought about a bicycle . But those , who are tired of their wife @ @ @ @ @ @ @ @ @ @ kids , who are asking your	bike	to go to the school , ebikes will be useful i think . <p> I want to buy one for my gf . If there will be interested people ,	bike
bike/n/wlp_ph_b01/3121345	manufactured for the same cost as existing products , while offering greater capability . The LFC drivetrain is built from a simple , single-speed assembly of bicycle components . These	bike	parts are ubiquitous in developing countries , making it easy to maintain and repair the product , and contributing to its low cost . <p> Currently people have to choose	bike
bike/n/wlp_ph_b01/8490277	biking as a hobby in the past few years because I thought of it as an expensive and dangerous hobby . I also did n't like riding my hubby 's	bike	because it 's big and heavy . Falling from it seemed suicide . But last year , I was lucky enough that our friend left his bike on our custody	bike
bike/n/wlp_ph_b01/15082747	through the cool tunnel . Mountain bikes seem to be allowed , as we spotted a group of mountain bikers who were visiting the site before heading to the nearby	bike	trail called the Thunder trails . <p> There 's a tiny national museum right beside the site , which houses some artifacts and where @ @ @ @ @ @	bike
bike/n/wlp_ph_b01/7820099	. <h> The Specifics <p> One of the most significant differences between mountain bikes and BMXs are the style of the frames and tyres . As mentioned briefly , mountain	bikes	are designed for an entirely different terrain than that of BMXs . The tyres of a mountain bike are much wider than that of a BMX , designed for @	bike
bike/n/wlp_ph_b01/6380582	The Rongchang campus of the Southwestern University at the age of 23 , abercrombie france , three boys Liu Linchong 's choice is unique -- he chose to ride a	bike	home way . <p> In January 8th , he set out from Rongchang , the destination is Yunyang rural hometown , distance 600 km , **37;8435;TOOLONG ... still in the	bike
bike/n/wlp_ph_b01/8990913	kind of large automobile pertaining to recreation or delight , we sometimes have to start out with getting second-hand . Obviously there 's nothing wrong using buying a car ,	bike	or In addition to . If you are going to acquire employed , you need to know things to look for , especially with an automobile for example a good	bike
bike/n/wlp_ph_b01/8373735	lowering @ @ @ @ @ @ @ @ @ @ to make it lower ) . <p> the other is my magna 750 that Ive modified as a street	bike	, rather than the chopper style it originally was . its old . its about an 84 model 86hp V4. sounds sweet and actually goes really hard . selling it	bike
bike/n/wlp_ph_b01/6661534	their super exclusive 911 Club Coupe as a treat for their 60th anniversary celebration of the first two Porsche Clubs ##3564518 <p> Honda CBR 150R is more of an all-day-round	bike	than a purpose built motorcycle Reviewed by Ryan V. Lopez on Oct 25 Rating : 3.0 The Honda CBR 150R is more of an The Honda CBR 150R is more	bike
bicycle/n/wlp_ph_b01/7820053	always choose a style that suits your needs . Mountain bikes and BMX 's are designed for entirely different terrains and riding styles . To find out what kind of	bicycle	best suits your weekend activities , check out our basic guide to knowing your bike . <h> The Specifics <p> One of the most significant differences between mountain bikes and	bicycle
bike/n/wlp_ph_b01/9295459	most enjoyable part for me was swimming in the open water . It is challenging and you need to be mentally prepared , swimming with hundreds of people . The	bike	is my weakest but I managed to finish the course in one piece even though I crashed during one of the narrow U-turns . I knew I was going to	bike
bike/n/wlp_ph_g02/9711202	reporter is at Cranberry station . Head over there , and the train will begin to move . The reporter is on the train . Grab a vehicle ( a	bike	, preferrably ) get on the tracks and follow the train to Market Station , Los Santos . Watch out for the oncoming trains , and take it easy at	bike
bike/n/wlp_ph_g02/15091865	@ @ @ were ) Martial Arts with formal training in Aikido and Jeet Kune Do and competed at several Taekwondo competitions in college . I raced BMX and Mountain	Bike	and a few amateur road races . I do BMX freestyle for fun but not in anyway competitive . I love drawing , sketching , painting sometimes if given the	bike
bike/n/wlp_ph_g01/5289970	run and the first half of the 4km ) . <p> The run felt good -- no doubt @ @ @ @ @ @ @ @ @ @ up my	bike	, with the Sprint distance racers waiting to start in the foreground . <p> Clearly enjoying the SCTEX bike route ! <p> Rexona Run 21km Relay ( 10km run )	bike
bike/n/wlp_ph_g02/11568476	, \" Tolentino said . <p> The Marcos Highway bike lanes have been installed with traffic directional signs and safety devices to aid bike riders . It is the second	bike	lane introduced by the MMDA after the 1.75-kilometer bike lane in Remedios Circle in Malate , Manila . <p> Tolentino said another bike lane will be inaugurated along Commonwealth Avenue	bike
bike/n/wlp_ph_g01/642692	also become an advocate for motorcycle safety . And characteristic , it seems , of most motorbikers , she also keeps close tabs of the fuel consumption of all her	bikes	( and cars , for that matter ) : She said she gets 6 to 8 km per liter on her two Mitsubishi Eclipses , 8 to 10 km on	bike
bike/n/wlp_ph_g01/5289891	duathlon program is definitely recommended , as a duathlon is a very different animal from a triathlon . I would 've preferred to have an out-and-back course for the 60km	bike	instead of the three 20km loops , but still enjoyed the SCTEX ride . I felt good by the time the second run came around , and I surprised myself	bike
bike/n/wlp_ph_g01/1016333	Sept 1 , 2010 , it was legal for cyclists to ride double in the right lane of a multi-lane road , regardless of the presence of a shoulder or	bike	lane . Now , when a designated bike lane is present , cyclists are required to ride single-file in that lane , regardless of traffic flow or any other consideration	bike
bike/n/wlp_ph_g02/15170230	limits for fours to 750 ccs , and 1000 ccs for twins . There was much rending of hair and gnashing of teeth and the Japanese fabricators brought forth new	bikes	. There was the GPz750 and the G750E and there was the Interceptor , which was initially introduced just to homolgate the bike for racing . " Hark ! "	bike
bike/n/wlp_ph_g01/8145116	could be so bad Oh if everyone is guilty I guess we want what we ca n't have ' Cause I 've heard <p> It 's not like riding a	bike	It 's not like flying a kite it 's not as easy as pie From : http : //www.elyrics.net There 's nothing like the first time It 's not like	bike
bike/n/wlp_ph_g02/5307454	Wait , I have a new calendar for you . Maybe you can teach me how to bike once you get the hang of it . It 's a nice	bike	. " I was going to give him a roll of toilet paper too but Ate Panching had locked them away in the footlocker . ( Hah , I knew	bike
bike/n/wlp_ph_g02/9948672	@ @ @ @ @ @ @ of twenty seedling nurseries . <p> The event is open to riders regardless of skill level . Registration may be done at participating	bike	shops . Online registration may also be accessed here . Not a biker ? You may still take part in the forest-building through donations . For more information , check	bike
bike/n/wlp_ph_g01/1016081	in the front of @ @ @ @ @ @ @ @ @ @ But a cyclist in the back of the group ca n't see the hazards in the	bike	lane . There is not enough time between seeing and hitting an obstruction for the riders to communicate between the front and rear of the group and negotiate a move	bike
bike/n/wlp_ph_g02/4464356	is a small chance you might see your bike or it 's parts for sell . You should report anything suspicious to the police . <p> The police recovering your	bike	is the only chance you have of recouping the cost of your bike since you were not insured . <p> If you were actually asking what you should do because	bike
bike/n/wlp_ph_g01/8124498	- 19.00h daily . ( GMT +8H ) <p> ARTCAFE 'S TRAVEL CENTER At our Travel Center inside the Artcaf you can book flights , tours , trekkings , rent	bikes	or kayaks , change Money , buy boat tickets or charter a boat , book a resort , make Phone ##1108742 <p> El Nido really is a magical place .	bike
bicycle/n/wlp_ph_g01/14296845	going apace , some Katipunero councils would sponsor dances , beauty contests , and other festive gatherings to cover their meetings and spread propaganda among the people . The newfangled	bicycles	offered another ruse ; the Katipunero recruiters took to them , cycling and recruiting outside Manila . <p> And then , in mid-July , fate stepped in . All the	bicycle
bike/n/wlp_ph_g02/17436983	... \" 3 E : **38;5996;TOOLONG ... B : **38;6036;TOOLONG ... G : **38;6076;TOOLONG ... D : **38;6116;TOOLONG ... A : **38;6156;TOOLONG ... E : **38;6196;TOOLONG ... 1 Ride my	bike	down the old dirt hill , 1 First time without my training wheels , 1 And the first time I kissed you I lost my legs , 1 Bring that	bike
bicycle/n/wlp_ph_g02/5850169	, black , and red sand create an unreal atmosphere , @ @ @ @ @ @ @ @ @ @ are feeling adventurous you can explore the cities by	bicycle	or even rent mopeds or ATV 's to take you around . Visit the most popular cities of Fira and Ia , both of which are known for their spectacular	bicycle
bicycle/n/wlp_ph_g01/10422426	= <p> The set of triangles with 4 sides . <p> Z = <p> The set of months with 32 days . <p> D = ? <p> The set of	bicycles	with no wheels . <p> E = ? <p> The set of whole numbers that are odd and even . <p> F = ? <p> Summary : <p> An ellipsis	bicycle
bike/n/wlp_ph_g02/3115925	, but it looked nice . <p> The main goal for the day was to take a bike ride along the river . Many blogs and guidebooks gushed over the	bike	trail , often specifying that bike rentals are free for people with foreign passports . @ @ @ @ @ @ @ @ @ @ trace of a bike rental	bike
bike/n/wlp_ph_g01/1018357	extra clearance . <p> Door prize : Motorist opens the door of a parked car into the cyclist . <p> This can be a deadly collision . Typically , the	bike	's handle-bar hits the door , turning the front wheel to the right and sending the cyclist flying to the left -- where the cyclist is then run over by	bike
bike/n/wlp_ph_g01/1015092	create an environment that de-sensitizes and de-humanizes the interactions that take place on the road . One of the things that , surprisingly , I found out about riding my	bike	is how much more interactive I am with everyone I encounter , and that includes people in cars . And the interactions , are , for the most part ,	bike
bike/n/wlp_ph_g02/5185683	because I get a bike for less than it would cost me to make ( if I could make it at all ) and you get to sell me a	bike	for a marginal gain . <p> Markets can be disorderly , even @ @ @ @ @ @ @ @ @ @ the decisions of billions of individuals , that	bike
bike/n/wlp_ph_g01/13912335	When we got back , a newspaper was waiting at the front of our room . <p> Getting ready for some biking adventure around the hotel 's challenging terrains and	bike	trail <p> Breakfast was served at the Koi restaurant located just beside the Fiesta Casino . Koi or more specifically nishikigoi are @ @ @ @ @ @ @ @	bike
bike/n/wlp_ph_g02/9700381	@ @ @ @ @ a spectacular jump over the bridge . In order to lose some of the heat , Smoke drives up a ramp , but 2 more	bikes	appear behind . Continue shooting at the russians and protect your bike . A cutscene begins , and Smoke drives up the back of the truck . Suddenly , every	bike
bike/n/wlp_ph_g01/2869020	most of it . <p> The two movie repaints came packaged in their vehicle modes so we 'll start there . Arcee and Elita both turn into rather nice street	bikes	, something you 're likely to see in any Ducati showroom . The scale is just under 1:18 , so they 're not quite big enough for the 3.75 "	bike
